Fim da primeira fase ... 
0.01
Fim da segunda fase ... 
49093
490.93
Total: 490.94
Suportadas = 72
17 42 21 13
33 48 14 15
23 40 26 12
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(914 585)

Arvore 299
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
26 36 19 13
3 28 27 11
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
33 48 14 15
23 40 26 12
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(918 584)

Arvore 300
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
27 37 23 11
15 33 27 10
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
26 36 19 13
3 28 27 11
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
33 48 14 15
23 40 26 12
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(922 583)

Arvore 301
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
27 37 23 11
15 33 27 10
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
26 36 19 13
3 28 27 11
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
23 40 26 12
11 26 30 11
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(938 579)

Arvore 302
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
24 42 19 13
26 36 19 13
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
23 40 26 12
11 26 30 11
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(926 582)

Arvore 303
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
26 36 19 13
3 28 27 11
19 35 27 11
25 49 27 11
34 46 24 12
0 7 28 11
29 47 28 11
20 32 17 14
17 42 21 13
23 40 26 12
11 26 30 11
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(934 580)

Arvore 304
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
27 37 23 11
15 33 27 10
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
26 36 19 13
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
28 39 32 10
20 32 17 14
17 42 21 13
33 48 14 15
23 40 26 12
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(930 581)

Arvore 305
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
11 48 13 12
21 38 21 10
3 44 10 13
14 41 14 12
38 45 18 11
0 24 15 12
24 28 19 11
21 49 12 13
10 30 16 12
14 16 21 11
27 38 21 11
46 49 14 13
23 37 18 12
26 33 22 11
9 39 19 12
18 41 19 12
42 44 19 12
0 15 23 11
27 37 23 11
19 37 27 10
1 6 12 14
31 47 14 14
7 13 30 10
26 36 19 13
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
28 39 32 10
20 32 17 14
17 42 21 13
23 40 26 12
11 26 30 11
29 32 11 16
8 48 27 12
8 18 16 15
22 26 24 13
35 43 31 12
5 27 24 14
(942 578)

Arvore 306
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
3 44 10 13
24 28 19 11
0 24 15 12
10 30 16 12
21 49 12 13
14 16 21 11
27 38 21 11
26 33 22 11
23 37 18 12
15 33 27 10
19 37 27 10
46 49 14 13
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
1 6 12 14
7 13 30 10
3 28 27 11
19 35 27 11
25 49 27 11
12 19 23 12
28 39 32 10
26 36 19 13
0 7 28 11
29 47 28 11
17 42 21 13
11 26 30 11
20 32 17 14
23 40 26 12
8 48 27 12
22 26 24 13
29 32 11 16
8 18 16 15
35 43 31 12
5 27 24 14
(955 575)

Arvore 307
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
3 44 10 13
24 28 19 11
0 24 15 12
10 30 16 12
21 49 12 13
14 16 21 11
27 38 21 11
26 33 22 11
23 37 18 12
19 37 27 10
46 49 14 13
0 15 23 11
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
1 6 12 14
7 13 30 10
3 28 27 11
19 35 27 11
25 49 27 11
31 47 14 14
28 39 32 10
26 36 19 13
0 7 28 11
29 47 28 11
17 42 21 13
11 26 30 11
20 32 17 14
23 40 26 12
8 48 27 12
22 26 24 13
10 32 33 11
8 18 16 15
35 43 31 12
5 27 24 14
(964 573)

Arvore 308
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
3 44 10 13
24 28 19 11
0 24 15 12
10 30 16 12
21 49 12 13
14 16 21 11
27 38 21 11
26 33 22 11
23 37 18 12
15 33 27 10
19 37 27 10
46 49 14 13
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
1 6 12 14
7 13 30 10
3 28 27 11
19 35 27 11
25 49 27 11
31 47 14 14
28 39 32 10
26 36 19 13
0 7 28 11
29 47 28 11
17 42 21 13
11 26 30 11
20 32 17 14
23 40 26 12
8 48 27 12
22 26 24 13
29 32 11 16
14 28 21 14
35 43 31 12
5 27 24 14
(951 576)

Arvore 309
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
3 44 10 13
24 28 19 11
0 24 15 12
10 30 16 12
21 49 12 13
14 16 21 11
27 38 21 11
26 33 22 11
23 37 18 12
15 33 27 10
19 37 27 10
46 49 14 13
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
1 6 12 14
7 13 30 10
3 28 27 11
19 35 27 11
25 49 27 11
12 19 23 12
28 39 32 10
26 36 19 13
0 7 28 11
29 47 28 11
17 42 21 13
11 26 30 11
20 32 17 14
23 40 26 12
8 48 27 12
22 26 24 13
29 32 11 16
14 28 21 14
35 43 31 12
5 27 24 14
(960 574)

Arvore 310
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
3 44 10 13
24 28 19 11
0 24 15 12
10 30 16 12
21 49 12 13
14 16 21 11
27 38 21 11
26 33 22 11
23 37 18 12
15 33 27 10
19 37 27 10
46 49 14 13
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
1 6 12 14
7 13 30 10
3 28 27 11
19 35 27 11
25 49 27 11
31 47 14 14
28 39 32 10
26 36 19 13
0 7 28 11
29 47 28 11
17 42 21 13
11 26 30 11
20 32 17 14
23 40 26 12
8 48 27 12
22 26 24 13
10 32 33 11
14 28 21 14
35 43 31 12
5 27 24 14
(973 571)

Arvore 311
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
14 28 21 14
35 43 31 12
5 27 24 14
(982 569)

Arvore 312
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
0 21 24 11
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
8 18 16 15
35 43 31 12
5 27 24 14
(987 568)

Arvore 313
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
0 21 24 11
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
14 28 21 14
35 43 31 12
5 27 24 14
(992 567)

Arvore 314
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
35 43 31 12
16 27 36 11
5 27 24 14
(997 566)

Arvore 315
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
0 21 24 11
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
35 43 31 12
16 27 36 11
5 27 24 14
(1007 564)

Arvore 316
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
0 7 28 11
29 47 28 11
31 47 14 14
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
8 18 16 15
1 2 90 0
5 27 24 14
(1027 560)

Arvore 317
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
19 37 27 10
23 37 18 12
0 15 23 11
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
8 18 16 15
1 2 90 0
5 27 24 14
(1032 559)

Arvore 318
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
19 37 27 10
23 37 18 12
0 15 23 11
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
0 21 24 11
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
35 43 31 12
16 27 36 11
5 27 24 14
(1003 565)

Arvore 319
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
19 37 27 10
23 37 18 12
0 15 23 11
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
0 7 28 11
29 47 28 11
31 47 14 14
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
8 18 16 15
1 2 90 0
5 27 24 14
(1023 561)

Arvore 320
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
22 26 24 13
29 32 11 16
8 18 16 15
1 2 90 0
5 27 24 14
(1014 563)

Arvore 321
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
31 47 14 14
26 36 19 13
34 46 24 12
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
8 18 16 15
1 2 90 0
5 27 24 14
(1019 562)

Arvore 322
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
0 21 24 11
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
1 2 90 0
8 18 16 15
5 27 24 14
(1046 556)

Arvore 323
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
1 2 90 0
14 28 21 14
5 27 24 14
(1041 557)

Arvore 324
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
0 21 24 11
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
1 2 90 0
14 28 21 14
5 27 24 14
(1051 555)

Arvore 325
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
15 33 27 10
19 37 27 10
23 37 18 12
27 37 23 11
46 49 14 13
9 39 19 12
18 41 19 12
42 44 19 12
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
1 2 90 0
16 27 36 11
5 27 24 14
(1056 554)

Arvore 326
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
34 39 10 12
2 43 11 12
0 4 16 11
21 38 21 10
11 48 13 12
38 45 18 11
14 41 14 12
24 28 19 11
3 44 10 13
0 24 15 12
10 30 16 12
14 16 21 11
27 38 21 11
21 49 12 13
26 33 22 11
19 37 27 10
23 37 18 12
0 15 23 11
27 37 23 11
9 39 19 12
18 41 19 12
42 44 19 12
0 21 24 11
7 13 30 10
1 6 12 14
3 28 27 11
19 35 27 11
25 49 27 11
28 39 32 10
12 19 23 12
0 7 28 11
29 47 28 11
26 36 19 13
11 26 30 11
17 42 21 13
23 40 26 12
20 32 17 14
8 48 27 12
10 32 33 11
22 26 24 13
1 2 90 0
16 27 36 11
5 27 24 14
(1062 553)

Arvore 327
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
21 38 21 10
34 39 10 12
0 4 16 11
2 43 11 12
38 45 18 11
11 48 13 12
24 28 19 11
14 41 14 12
0 24 15 12
14 16 21 11
27 38 21 11
15 33 27 10
19 37 27 10
3 44 10 13
10 30 16 12
26 33 22 11
27 37 23 11
21 49 12 13
23 37 18 12
0 21 24 11
7 13 30 10
9 39 19 12
18 41 19 12
42 44 19 12
28 39 32 10
1 2 90 0
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
12 19 23 12
1 6 12 14
11 26 30 11
26 36 19 13
23 40 26 12
17 42 21 13
8 48 27 12
10 32 33 11
20 32 17 14
22 26 24 13
16 25 43 10
5 27 24 14
(1073 551)

Arvore 328
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
21 38 21 10
34 39 10 12
0 4 16 11
2 43 11 12
38 45 18 11
11 48 13 12
24 28 19 11
14 41 14 12
0 24 15 12
14 16 21 11
27 38 21 11
15 33 27 10
19 37 27 10
3 44 10 13
10 30 16 12
26 33 22 11
27 37 23 11
21 49 12 13
23 37 18 12
7 13 30 10
9 39 19 12
18 41 19 12
42 44 19 12
46 49 14 13
28 39 32 10
1 2 90 0
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
12 19 23 12
1 6 12 14
11 26 30 11
26 36 19 13
23 40 26 12
17 42 21 13
8 48 27 12
10 32 33 11
20 32 17 14
22 26 24 13
16 27 36 11
5 10 47 10
(1079 550)

Arvore 329
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
21 38 21 10
34 39 10 12
0 4 16 11
2 43 11 12
38 45 18 11
11 48 13 12
24 28 19 11
14 41 14 12
0 24 15 12
14 16 21 11
27 38 21 11
19 37 27 10
3 44 10 13
10 30 16 12
26 33 22 11
0 15 23 11
27 37 23 11
21 49 12 13
23 37 18 12
0 21 24 11
7 13 30 10
9 39 19 12
18 41 19 12
42 44 19 12
28 39 32 10
1 2 90 0
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
12 19 23 12
1 6 12 14
11 26 30 11
26 36 19 13
23 40 26 12
17 42 21 13
8 48 27 12
10 32 33 11
20 32 17 14
22 26 24 13
16 27 36 11
5 10 47 10
(1085 549)

Arvore 330
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
21 38 21 10
0 4 16 11
34 39 10 12
1 2 90 0
2 43 11 12
38 45 18 11
24 28 19 11
11 48 13 12
15 33 27 10
19 37 27 10
14 41 14 12
14 16 21 11
27 38 21 11
0 24 15 12
26 33 22 11
10 30 16 12
27 37 23 11
3 44 10 13
7 13 30 10
0 21 24 11
23 37 18 12
27 49 32 10
28 39 32 10
9 39 19 12
18 41 19 12
42 44 19 12
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
12 19 23 12
11 26 30 11
1 6 12 14
26 36 19 13
23 40 26 12
10 32 33 11
8 48 27 12
17 42 21 13
16 27 36 11
20 32 17 14
22 26 24 13
5 10 47 10
(1109 545)

Arvore 331
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
21 38 21 10
0 4 16 11
34 39 10 12
1 2 90 0
2 43 11 12
38 45 18 11
24 28 19 11
11 48 13 12
15 33 27 10
19 37 27 10
14 41 14 12
14 16 21 11
27 38 21 11
0 24 15 12
26 33 22 11
10 30 16 12
27 37 23 11
3 44 10 13
7 13 30 10
0 21 24 11
23 37 18 12
21 49 12 13
28 39 32 10
9 39 19 12
18 41 19 12
42 44 19 12
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
12 19 23 12
11 26 30 11
1 6 12 14
26 36 19 13
23 40 26 12
10 32 33 11
8 48 27 12
17 42 21 13
16 25 43 10
20 32 17 14
22 26 24 13
5 10 47 10
(1096 547)

Arvore 332
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
12 30 11 11
30 47 13 11
21 38 21 10
0 4 16 11
34 39 10 12
1 2 90 0
2 43 11 12
38 45 18 11
24 28 19 11
11 48 13 12
15 33 27 10
19 37 27 10
14 41 14 12
14 16 21 11
27 38 21 11
0 24 15 12
26 33 22 11
10 30 16 12
27 37 23 11
3 44 10 13
7 13 30 10
0 21 24 11
23 37 18 12
27 49 32 10
28 39 32 10
9 39 19 12
18 41 19 12
42 44 19 12
3 28 27 11
19 35 27 11
25 49 27 11
0 7 28 11
29 47 28 11
12 19 23 12
11 26 30 11
1 6 12 14
26 36 19 13
23 40 26 12
10 32 33 11
8 48 27 12
17 42 21 13
16 25 43 10
20 32 17 14
22 26 24 13
5 10 47 10
(1116 544)

Arvore 333
0 1 10 10
33 46 11 10
26 31 14 10
1 33 11 11
