Fim da primeira fase ... 
0
contador = 9
it = 0
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
218 125 ( 12395) 
145 140 ( 12395) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
150 139 ( 12397) 
223 124 ( 12397) 
223 124 ( 12397) 
